"Date","year","team","opponent","team_score","opponent_score","team_won","is_home","neutral_site","doubleheader_game","team_elo_after","team_elo_change","opponent_elo_after","win_probability"
2024-03-08,2024,"A&M-Corpus Christi","UTSA",4,2,1,1,0,0,1501.96316667984,15.3047263460748,1530.6556556174,0.472250815652594
2024-03-09,2024,"A&M-Corpus Christi","UTSA",4,5,0,1,0,0,1486.99142154972,-14.9717451301172,1545.62740074752,0.516267073452316
2024-03-10,2024,"A&M-Corpus Christi","UTSA",6,4,1,1,0,0,1502.2684370754,15.2770155256745,1530.35038522184,0.473206361183637
2024-03-12,2024,"A&M-Corpus Christi","UTRGV",2,5,0,1,0,0,1484.85698202066,-17.4114550547419,1488.95742947875,0.60039500188765
2024-03-15,2024,"A&M-Corpus Christi","DBU",5,10,0,0,0,0,1480.85233102605,-4.00465099460967,1766.97944573705,0.13809141360723
2024-03-16,2024,"A&M-Corpus Christi","DBU",1,11,0,0,0,0,1477.00417983365,-3.848151192393,1770.82759692944,0.132694868703207
2024-03-17,2024,"A&M-Corpus Christi","DBU",4,5,0,0,0,0,1473.30150138483,-3.70267844882102,1774.53027537826,0.127678567200725
2024-03-19,2024,"A&M-Corpus Christi","Northwestern",5,16,0,1,0,0,1456.03347521268,-17.2680261721499,1463.4208824564,0.595449178349997
2024-03-20,2024,"A&M-Corpus Christi","Northwestern",6,7,0,1,0,0,1440.17639307745,-15.8570821352298,1479.27796459163,0.546795935697581
2024-03-22,2024,"A&M-Corpus Christi","UIW",2,12,0,0,0,0,1429.05856835112,-11.1178247263384,1493.85442751601,0.383373266425461
2024-03-23,2024,"A&M-Corpus Christi","UIW",11,5,1,0,0,0,1447.80417684452,18.7456084934088,1475.1088190226,0.353599707123835
2024-03-24,2024,"A&M-Corpus Christi","UIW",14,12,1,0,0,0,1465.07847566144,17.2742988169178,1457.83452020568,0.404334523554559
2024-03-26,2024,"A&M-Corpus Christi","Texas",4,1,1,0,0,0,1488.16711903929,23.0886433778495,1638.674334437,0.203839883522429
2024-03-28,2024,"A&M-Corpus Christi","Nicholls",3,7,0,1,0,0,1474.0788983932,-14.0882206460954,1552.12466931853,0.485800711934326
2024-03-29,2024,"A&M-Corpus Christi","Nicholls",8,13,0,1,0,0,1461.16039776294,-12.9185006302576,1565.04316994879,0.4454655389744
2024-03-30,2024,"A&M-Corpus Christi","Nicholls",4,11,0,1,0,0,1449.29685966446,-11.8635380984831,1576.90670804727,0.40908752063735
2024-04-02,2024,"A&M-Corpus Christi","Prairie View",10,3,1,1,0,0,1455.93512087248,6.63826120802906,1271.67810535256,0.771094441102446
2024-04-05,2024,"A&M-Corpus Christi","Northwestern St.",4,11,0,0,0,0,1441.68236169661,-14.2527591758701,1436.11261017398,0.491474454340349
2024-04-06,2024,"A&M-Corpus Christi","Northwestern St.",5,4,1,0,0,0,1457.61460055582,15.9322388592105,1420.18037131477,0.450612453130672
2024-04-07,2024,"A&M-Corpus Christi","Northwestern St.",7,2,1,0,0,0,1472.22167939648,14.6070788406557,1405.57329247412,0.496307626184285
2024-04-10,2024,"A&M-Corpus Christi","Rice",3,5,0,0,0,0,1454.72401851925,-17.4976608772299,1376.84180928509,0.603367616456205
2024-04-12,2024,"A&M-Corpus Christi","Houston Christian",2,6,0,1,0,0,1435.98340156311,-18.740616956139,1408.79957979862,0.646228170901344
2024-04-13,2024,"A&M-Corpus Christi","Houston Christian",1,17,0,1,0,0,1418.7139608428,-17.2694407203068,1426.06902051893,0.595497955872647
2024-04-14,2024,"A&M-Corpus Christi","Houston Christian",13,12,1,1,0,0,1431.85554053966,13.1415796968557,1412.92744082207,0.546842079418769
2024-04-16,2024,"A&M-Corpus Christi","UTSA",2,4,0,0,0,0,1425.59704986588,-6.25849067378473,1622.25390141638,0.215810023233956
2024-04-19,2024,"A&M-Corpus Christi","Lamar University",6,3,1,1,0,0,1448.36363481372,22.7665849478473,1667.85920281086,0.214945346625954
2024-04-20,2024,"A&M-Corpus Christi","Lamar University",3,6,0,1,0,0,1440.75250764424,-7.61112716948137,1675.47032998035,0.262452661016599
2024-04-21,2024,"A&M-Corpus Christi","Lamar University",7,3,1,1,0,0,1462.62294471766,21.8704370734177,1653.59989290693,0.245846997468355
2024-04-24,2024,"A&M-Corpus Christi","Prairie View",8,10,0,0,0,0,1442.95425218121,-19.6686925364499,1312.75844049032,0.678230777118963
2024-04-26,2024,"A&M-Corpus Christi","New Orleans",2,0,1,0,0,0,1461.85082203541,18.8965698541995,1492.82333597736,0.348394142958639
2024-04-27,2024,"A&M-Corpus Christi","New Orleans",11,6,1,0,0,0,1479.27229063726,17.421468601849,1475.40186737551,0.399259703384518
2024-04-28,2024,"A&M-Corpus Christi","New Orleans",3,5,0,0,0,0,1466.27472345763,-12.9975671796292,1488.39943455514,0.448191971711351
2024-05-03,2024,"A&M-Corpus Christi","McNeese",3,7,0,1,0,0,1449.93320635871,-16.3415170989196,1478.25195519526,0.563500589617918
2024-05-04,2024,"A&M-Corpus Christi","McNeese",4,9,0,1,0,0,1434.94588048772,-14.9873258709891,1493.23928106625,0.516804340378933
2024-05-05,2024,"A&M-Corpus Christi","McNeese",10,13,0,1,0,0,1421.20863902312,-13.7372414645978,1506.97652253084,0.473697981537854
2024-05-14,2024,"A&M-Corpus Christi","UTRGV",3,4,0,1,0,0,1407.50723319742,-13.7014058256986,1494.06460254932,0.472462269851677
2024-05-16,2024,"A&M-Corpus Christi","Southeastern La.",4,12,0,0,0,1,1397.31731948654,-10.1899137108862,1484.18525948997,0.351376334858144
2024-05-16,2024,"A&M-Corpus Christi","Southeastern La.",8,9,0,0,0,2,1387.88864869607,-9.42867079046294,1493.61393028044,0.325126578981481
2024-05-17,2024,"A&M-Corpus Christi","Southeastern La.",9,8,1,0,0,0,1408.13718872068,20.248540024605,1473.36539025583,0.301774481910172
2024-05-22,2024,"A&M-Corpus Christi","Nicholls",2,14,0,1,1,0,1399.21014416196,-8.92704455871942,1597.82568048208,0.307829122714463
2024-05-22,2024,"A&M-Corpus Christi","Nicholls",2,14,0,0,1,0,1393.35093118482,-5.85921297714471,1603.68489345923,0.202041826798093
2024-05-23,2024,"A&M-Corpus Christi","New Orleans",4,7,0,1,1,0,1381.72863759129,-11.6222935935244,1514.85347020098,0.400768744604289
2024-05-23,2024,"A&M-Corpus Christi","New Orleans",4,7,0,0,1,0,1373.90985895682,-7.81877863446999,1522.67224883545,0.269613056361034
2025-02-14,2025,"A&M-Corpus Christi","Kansas",5,8,0,1,0,0,1376.55626527444,-6.17990355540434,1655.85038361524,0.21310012260015
2025-02-15,2025,"A&M-Corpus Christi","Kansas",1,12,0,1,0,0,1370.71529426689,-5.84097100754525,1661.69135462279,0.201412793363629
2025-02-16,2025,"A&M-Corpus Christi","Kansas",0,8,0,1,0,0,1365.18170915838,-5.53358510851317,1667.2249397313,0.190813279603902
2025-02-17,2025,"A&M-Corpus Christi","Kansas",0,16,0,1,0,0,1359.92778525004,-5.25392390834514,1672.47886363964,0.181169789942936
2025-02-21,2025,"A&M-Corpus Christi","UCLA",4,3,1,1,0,0,1379.79953593555,19.8717506855092,1515.19548920221,0.314767217741064
2025-02-22,2025,"A&M-Corpus Christi","Michigan St.",3,8,0,1,0,0,1373.3655453155,-6.43399062004574,1644.22326291911,0.221861745518819
2025-02-23,2025,"A&M-Corpus Christi","Washington St.",8,6,1,1,0,0,1387.33922544289,13.9736801273951,1386.77513235707,0.518148961124306
2025-02-24,2025,"A&M-Corpus Christi","Washington St.",8,2,1,1,0,0,1400.15395965326,12.8147342103642,1373.9603981467,0.558112613435719
2025-02-28,2025,"A&M-Corpus Christi","Prairie View",14,4,1,1,0,0,1406.33884450655,6.18488485328724,1207.21265624538,0.786728108507337
2025-03-01,2025,"A&M-Corpus Christi","Prairie View",10,7,1,1,0,0,1412.18432593352,5.84548142697204,1201.3671748184,0.798431674931999
2025-03-02,2025,"A&M-Corpus Christi","Prairie View",12,6,1,1,0,0,1417.72200820284,5.53768226931984,1195.82949254908,0.809045438988971
2025-03-04,2025,"A&M-Corpus Christi","Texas",5,15,0,0,0,0,1414.81602602455,-2.90598217828563,1761.92719362952,0.100206282009849
2025-03-07,2025,"A&M-Corpus Christi","Nicholls",2,3,0,0,0,0,1406.01806842954,-8.79795759501151,1528.0193492084,0.303377848103845
2025-03-08,2025,"A&M-Corpus Christi","Nicholls",3,15,0,0,0,0,1397.82827173143,-8.18979669811393,1536.20914590651,0.282406782693584
2025-03-09,2025,"A&M-Corpus Christi","Nicholls",2,7,0,0,0,0,1390.18106916119,-7.64720257023944,1543.85634847675,0.263696640353084
2025-03-10,2025,"A&M-Corpus Christi","Rice",9,4,1,0,0,0,1405.85640552382,15.6753363626284,1362.72997841965,0.459471159909367
2025-03-11,2025,"A&M-Corpus Christi","Texas Southern",13,14,0,1,0,0,1386.15922603799,-19.6971794858269,1335.23782483293,0.67921308571817
2025-03-14,2025,"A&M-Corpus Christi","Northwestern St.",0,5,0,1,0,0,1372.00591731332,-14.1533087246652,1448.62121389727,0.48804512843673
2025-03-15,2025,"A&M-Corpus Christi","Northwestern St.",5,2,1,1,0,0,1388.02840078307,16.0224834697441,1432.59873042752,0.447500570008825
2025-03-16,2025,"A&M-Corpus Christi","Northwestern St.",0,8,0,1,0,0,1373.71912954094,-14.3092712421238,1446.90800166965,0.493423146280131
2025-03-18,2025,"A&M-Corpus Christi","Texas A&M",7,17,0,0,0,0,1370.49979344026,-3.21933610068381,1698.3495765913,0.111011589678752
2025-03-19,2025,"A&M-Corpus Christi","Prairie View",8,2,1,0,0,0,1380.47349949869,9.97370605842625,1208.32703246923,0.656079101433578
2025-03-21,2025,"A&M-Corpus Christi","Lamar University",0,2,0,0,0,0,1375.36845068791,-5.10504881077878,1613.70104785432,0.176036165888923
2025-03-22,2025,"A&M-Corpus Christi","Lamar University",6,12,0,0,0,0,1370.50593969578,-4.8625109921284,1618.56355884645,0.167672792832014
2025-03-23,2025,"A&M-Corpus Christi","Lamar University",0,8,0,0,0,0,1365.86580278255,-4.6401369132318,1623.20369575968,0.160004721145924
2025-03-29,2025,"A&M-Corpus Christi","UTRGV",2,3,0,1,0,1,1358.92586060877,-6.93994217378176,1613.70606286079,0.239308350820061
2025-03-29,2025,"A&M-Corpus Christi","UTRGV",8,11,0,1,0,2,1352.39889632285,-6.5269642859181,1620.23302714671,0.225067733997176
2025-03-30,2025,"A&M-Corpus Christi","UTRGV",3,2,1,1,0,0,1375.24414441464,22.8452480917908,1597.38777905492,0.212232824421007
2025-04-02,2025,"A&M-Corpus Christi","Houston",1,9,0,0,0,0,1369.01639424685,-6.22775016779109,1566.70179764895,0.2147500057859
2025-04-04,2025,"A&M-Corpus Christi","SFA",14,7,1,0,0,0,1380.94265281352,11.9262585666747,1254.76034395288,0.588749704597424
2025-04-06,2025,"A&M-Corpus Christi","SFA",8,5,1,0,0,0,1391.91788798713,10.9752351736065,1243.78510877928,0.621543614703224
2025-04-07,2025,"A&M-Corpus Christi","SFA",6,4,1,0,0,0,1402.04531566231,10.1274276751798,1233.6576811041,0.650778356028282
2025-04-11,2025,"A&M-Corpus Christi","Southeastern La.",3,11,0,1,0,0,1393.83535353153,-8.20996213078052,1611.66092839428,0.283102142440708
2025-04-12,2025,"A&M-Corpus Christi","Southeastern La.",2,9,0,1,0,0,1386.17013862646,-7.66521490506433,1619.32614329934,0.264317755347046
2025-04-13,2025,"A&M-Corpus Christi","Southeastern La.",5,14,0,1,0,0,1378.99212512287,-7.17801350359439,1626.50415680294,0.247517707020496
2025-04-17,2025,"A&M-Corpus Christi","McNeese",5,8,0,0,0,0,1375.60792542186,-3.38419970100673,1693.99710324928,0.116696541414025
2025-04-18,2025,"A&M-Corpus Christi","McNeese",13,5,1,0,0,0,1401.33846590427,25.7305404824113,1668.26656276687,0.112739983365129
2025-04-19,2025,"A&M-Corpus Christi","McNeese",1,3,0,0,0,0,1397.10625752254,-4.23220838173643,1672.4987711486,0.145938220059877
2025-04-25,2025,"A&M-Corpus Christi","UIW",10,6,1,1,0,0,1409.39494217198,12.2886846494408,1371.41547884437,0.57625225346756
2025-04-26,2025,"A&M-Corpus Christi","UIW",10,5,1,1,0,0,1420.69408723967,11.2991450676877,1360.11633377669,0.610374308010769
2025-04-27,2025,"A&M-Corpus Christi","UIW",3,9,0,1,0,0,1402.10999259351,-18.584094646156,1378.70042842284,0.640830849867449
2025-05-03,2025,"A&M-Corpus Christi","Houston Christian",5,1,1,0,0,2,1421.63623869236,19.5262460988474,1468.22241038491,0.326681169005261
2025-05-03,2025,"A&M-Corpus Christi","Houston Christian",3,4,0,0,0,1,1410.67685800348,-10.9593806888727,1479.18179107378,0.377909678926645
2025-05-04,2025,"A&M-Corpus Christi","Houston Christian",0,2,0,0,0,0,1400.56354497636,-10.113313027122,1489.2951041009,0.348734931969726
2025-05-09,2025,"A&M-Corpus Christi","New Orleans",4,2,1,1,0,0,1418.13762172949,17.5740767531324,1497.78195479499,0.393997353340264
2025-05-10,2025,"A&M-Corpus Christi","New Orleans",11,5,1,1,0,0,1434.28500888626,16.1473871567664,1481.63456763822,0.443193546318401
2025-05-11,2025,"A&M-Corpus Christi","New Orleans",5,4,1,1,0,0,1449.09169223536,14.806683349099,1466.82788428912,0.489424712100033
2025-05-15,2025,"A&M-Corpus Christi","UTRGV",8,11,0,0,0,0,1443.14799395964,-5.94369827572039,1650.52854729451,0.204955112955875
2025-05-16,2025,"A&M-Corpus Christi","Lamar University",12,5,1,1,1,0,1462.60772684267,19.4597328830262,1587.51879704566,0.328974728171509
2025-05-16,2025,"A&M-Corpus Christi","Lamar University",12,5,1,0,1,0,1483.51600972267,20.9082828800029,1566.61051416565,0.279024728275763
2025-05-17,2025,"A&M-Corpus Christi","UTRGV",4,10,0,0,0,0,1476.11264213233,-7.40336759033803,1636.90206648521,0.255288537597863
2021-02-20,2021,"Abilene Christian","Tarleton St.",16,3,1,1,0,1,1512.83796262089,12.8379626208935,1487.16203737911,0.557311633762293
2021-02-20,2021,"Abilene Christian","Tarleton St.",7,2,1,1,0,2,1524.62920722158,11.7912446006849,1475.37079277842,0.593405358597072
2021-02-21,2021,"Abilene Christian","Tarleton St.",4,10,0,0,0,0,1509.74290470278,-14.8863025187965,1490.25709529722,0.513320776510226
2021-02-23,2021,"Abilene Christian","Texas A&M",6,5,1,0,0,0,1524.85562656351,15.1127218607287,1469.32040513751,0.478871659974873
2021-02-26,2021,"Abilene Christian","New Mexico St.",8,7,1,1,0,0,1536.67992558923,11.8242990257161,1488.17570097428,0.592265550837374
2021-02-27,2021,"Abilene Christian","New Mexico St.",15,9,1,1,0,0,1547.56413251524,10.8842069260154,1477.29149404827,0.624682519792573
2021-02-28,2021,"Abilene Christian","New Mexico St.",2,12,0,1,0,0,1528.61052720971,-18.9536053055327,1496.2450993538,0.653572596742507
2021-03-02,2021,"Abilene Christian","UT Arlington",2,3,0,0,0,0,1514.97391398422,-13.636613225494,1522.95931694948,0.470228042258414
2021-03-05,2021,"Abilene Christian","Arkansas St.",26,3,1,1,0,0,1525.1138860182,10.1399720339804,1437.03171188368,0.650345791931712
2021-03-06,2021,"Abilene Christian","Arkansas St.",6,5,1,1,0,0,1534.49813475367,9.38424873547723,1427.6474631482,0.676405216018027
2021-03-07,2021,"Abilene Christian","Arkansas St.",9,4,1,1,0,0,1543.21006024064,8.71192548696608,1418.93553766124,0.699588776311515
2021-03-12,2021,"Abilene Christian","Central Ark.",9,8,1,0,0,0,1557.06511024756,13.8550500069177,1473.89111180842,0.522239654933872
2021-03-13,2021,"Abilene Christian","Central Ark.",5,4,1,0,0,1,1569.77248885163,12.7073786040744,1461.18373320435,0.561814530893986
2021-03-13,2021,"Abilene Christian","Central Ark.",3,6,0,0,0,2,1552.44659696479,-17.3258918868406,1478.50962509119,0.597444547822089
2021-03-14,2021,"Abilene Christian","Central Ark.",8,9,0,0,0,0,1536.53474667855,-15.9118502862389,1494.42147537743,0.548684492628927
2021-03-19,2021,"Abilene Christian","Nicholls",6,7,0,1,0,0,1518.17998802976,-18.3547586487878,1500.2522389558,0.632922712027167
2021-03-20,2021,"Abilene Christian","Nicholls",4,1,1,1,0,1,1530.28456631737,12.1045782876034,1488.14766066819,0.582600748703331
2021-03-20,2021,"Abilene Christian","Nicholls",6,5,1,1,0,2,1541.41910093139,11.1345346140275,1477.01312605417,0.616050530550777
2021-03-21,2021,"Abilene Christian","Nicholls",4,7,0,1,0,0,1522.68837389345,-18.7307270379459,1495.74385309211,0.645887139239514
2021-03-26,2021,"Abilene Christian","New Orleans",9,6,1,0,0,0,1537.34164238556,14.6532684921141,1471.70771999959,0.494714879582273
2021-03-27,2021,"Abilene Christian","New Orleans",19,10,1,0,0,1,1550.77376415051,13.4321217649423,1458.27559823465,0.536823387415783
2021-03-27,2021,"Abilene Christian","New Orleans",4,8,0,0,0,2,1534.09931080866,-16.6744533418443,1474.95005157649,0.574981149718768
2021-03-28,2021,"Abilene Christian","New Orleans",16,12,1,0,0,0,1547.80093709195,13.7016262832918,1461.2484252932,0.527530128162353
2021-04-01,2021,"Abilene Christian","Northwestern St.",2,8,0,1,0,0,1527.48372193502,-20.3172151569327,1460.43609613368,0.700593626101129
2021-04-02,2021,"Abilene Christian","Northwestern St.",11,0,1,1,0,1,1537.65235812,10.1686361849774,1450.2674599487,0.649357372931815
2021-04-02,2021,"Abilene Christian","Northwestern St.",3,5,0,1,0,2,1518.06210296308,-19.5902551569204,1469.85771510562,0.675526039893808
2021-04-03,2021,"Abilene Christian","Northwestern St.",5,6,0,1,0,0,1499.95804778021,-18.1040551828697,1487.96177028849,0.624277764926542
2021-04-09,2021,"Abilene Christian","Southeastern La.",13,9,1,0,0,0,1519.0681220183,19.1100742380903,1555.27571057536,0.341031922824471
2021-04-10,2021,"Abilene Christian","Southeastern La.",8,4,1,0,0,2,1536.69855371405,17.6304316957475,1537.64527887962,0.392054079456983
2021-04-10,2021,"Abilene Christian","Southeastern La.",3,8,0,0,0,1,1523.89957067137,-12.7989830426779,1550.44426192229,0.441344242850963
2021-04-11,2021,"Abilene Christian","Southeastern La.",0,7,0,0,0,0,1512.14330172955,-11.7562689418129,1562.20053086411,0.405388584200445
2021-04-13,2021,"Abilene Christian","UT Arlington",11,10,1,1,0,0,1524.19045452892,12.0471527993652,1480.75285735921,0.584580937952924
2021-04-16,2021,"Abilene Christian","Texas",0,18,0,0,0,0,1517.31067806691,-6.87977646201437,1693.95630463417,0.237233671103944
2021-04-17,2021,"Abilene Christian","Texas",1,3,0,0,0,0,1510.83786694994,-6.47281111696946,1700.42911575114,0.223200383343775
2021-04-18,2021,"Abilene Christian","Texas",1,11,0,0,0,0,1504.73201394222,-6.10585300771681,1706.53496875885,0.210546655438511
2021-04-23,2021,"Abilene Christian","UIW",1,12,0,1,0,0,1485.10930777948,-19.622706162743,1436.08216978674,0.676645040094584
2021-04-24,2021,"Abilene Christian","UIW",10,7,1,1,0,1,1495.97305599293,10.8637482134564,1425.21842157328,0.625387992639436
2021-04-24,2021,"Abilene Christian","UIW",8,3,1,1,0,2,1506.00124035525,10.0281843623132,1415.19023721097,0.654200539230578
2021-04-25,2021,"Abilene Christian","UIW",8,4,1,1,0,0,1515.28605672124,9.28481636599559,1405.90542084497,0.679833918413945
2021-04-30,2021,"Abilene Christian","Houston Christian",5,2,1,0,0,0,1525.67241759421,10.3863608729702,1363.55254316246,0.641849625069991
2021-05-02,2021,"Abilene Christian","Houston Christian",8,6,1,0,0,0,1535.27583098327,9.60341338905723,1353.9491297734,0.66884781417044
2021-05-07,2021,"Abilene Christian","Lamar University",3,2,1,1,0,0,1546.06851895769,10.7926879744181,1473.63665760291,0.62783834570972
2021-05-08,2021,"Abilene Christian","Lamar University",10,5,1,1,0,2,1556.03345758093,9.96493862324107,1463.67171897967,0.656381426784791
2021-05-08,2021,"Abilene Christian","Lamar University",8,4,1,1,0,1,1565.26201779079,9.22856020986462,1454.44315876981,0.681773785866737
2021-05-09,2021,"Abilene Christian","Lamar University",7,5,1,1,0,0,1573.83536009022,8.57334229943095,1445.86981647037,0.704367506916174
2021-05-14,2021,"Abilene Christian","Sam Houston",10,1,1,0,0,0,1588.5372266461,14.7018665558781,1523.97074572289,0.493039084280065
2021-05-15,2021,"Abilene Christian","Sam Houston",4,5,0,0,0,2,1573.01366565306,-15.5235609930456,1539.49430671594,0.535295206656746
2021-05-15,2021,"Abilene Christian","Sam Houston",12,6,1,0,0,1,1587.78409966359,14.7704340105379,1524.7238727054,0.490674689291798
2021-05-16,2021,"Abilene Christian","Sam Houston",5,3,1,0,0,0,1601.32310671948,13.5390070558904,1511.18486564951,0.533137687727917
2021-05-20,2021,"Abilene Christian","SFA",13,3,1,1,0,0,1609.09416680138,7.77106008189916,1458.97283016078,0.732032410968994
2021-05-21,2021,"Abilene Christian","SFA",6,4,1,1,0,2,1616.36695144099,7.27278463961122,1451.70004552117,0.749214322772027
2021-05-21,2021,"Abilene Christian","SFA",7,3,1,1,0,1,1623.19307756289,6.82612612189746,1444.87391939927,0.764616340624225
2021-05-22,2021,"Abilene Christian","SFA",3,9,0,1,0,0,1600.61757927809,-22.5754982847994,1467.44941768407,0.778465458096532
2021-05-26,2021,"Abilene Christian","Lamar University",7,1,1,1,1,0,1609.67091067549,9.05333139739738,1494.33946617397,0.687816158710435
2021-05-26,2021,"Abilene Christian","Lamar University",7,1,1,0,1,0,1621.07535891929,11.4044482437958,1482.93501793017,0.606743164007043
2021-05-27,2021,"Abilene Christian","A&M-Corpus Christi",4,3,1,1,1,0,1642.58914632908,8.71921337856944,1518.50772364428,0.699337469704502
2021-05-27,2021,"Abilene Christian","A&M-Corpus Christi",4,3,1,0,1,0,1633.86993295051,12.7945740312266,1527.22693702285,0.55880779202667
2021-05-28,2021,"Abilene Christian","Sam Houston",12,14,0,1,1,0,1622.28012692087,-20.3090194082073,1555.45009591969,0.700311014076113
2021-05-28,2021,"Abilene Christian","Sam Houston",12,14,0,0,1,0,1607.10766482416,-15.1724620967123,1581.32810757026,0.523188348162494
